tool,ind_sub,group_name,subgroup,es.mean,es.lower,es.upper,pval,I2,p_subgroup,n_study,n_obs,p.star,design
POMS,Anger,gender_group,Female > 60%,-0.37045282282815256,-0.5282973165751109,-0.21260832908119423,7.26906e-5,0.42,3.9516e-5,24,NA,***,exp
POMS,Anger,gender_group,Male > 60%,-0.3842145203286904,-0.47085325891351876,-0.29757578174386207,6.44e-8,0,3.9516e-5,17,NA,***,exp
POMS,Anxiety,gender_group,Gender Balance,-0.8624910033543077,-1.085072123422039,-0.6399098832865764,8e-10,0.9,0.191990943,45,NA,***,exp
POMS,Anxiety,gender_group,Female > 60%,-0.5878370670502253,-0.8336710207872594,-0.3420031133131912,5.81807e-5,0.71,0.191990943,23,NA,***,exp
POMS,Anxiety,gender_group,Male > 60%,-0.6689442323226438,-0.795911593799837,-0.5419768708454505,1.8e-9,0.26,0.191990943,19,NA,***,exp
POMS,Confusion,gender_group,Gender Balance,-1.1051242268204524,-1.3840150277231529,-0.8262334259177521,5e-10,0.94,8.37857e-5,44,NA,***,exp
POMS,Confusion,gender_group,Female > 60%,-0.41494044460189683,-0.6170575958911686,-0.2128232933126251,3.411801e-4,0.54,8.37857e-5,22,NA,***,exp
POMS,Confusion,gender_group,Male > 60%,-0.5096786755643222,-0.6080083690386189,-0.41134898209002557,7.3e-9,0,8.37857e-5,17,NA,***,exp
POMS,Depression,gender_group,Gender Balance,-0.6768953078794235,-0.897160515164763,-0.45663010059408404,1.887e-7,0.89,4.15641e-4,44,NA,***,exp
POMS,Depression,gender_group,Female > 60%,-0.20442344623059786,-0.30726892312977166,-0.10157796933142406,4.260172e-4,0.01,4.15641e-4,24,NA,***,exp
POMS,Depression,gender_group,Male > 60%,-0.2700116581982337,-0.34851729271490295,-0.19150602368156444,1.8083e-6,0,4.15641e-4,17,NA,***,exp
POMS,Fatigue,gender_group,Gender Balance,-0.8536308479323467,-1.0699259405271067,-0.6373357553375867,5e-10,0.89,0.0208137881,44,NA,***,exp
POMS,Fatigue,gender_group,Female > 60%,-0.5080341935963787,-0.7041769349677872,-0.31189145222497017,1.92739e-5,0.62,0.0208137881,24,NA,***,exp
POMS,Fatigue,gender_group,Male > 60%,-0.524016695936781,-0.665785950178143,-0.382247441695419,3.733e-7,0.4,0.0208137881,19,NA,***,exp
POMS,TMD,gender_group,Female > 60%,-0.5808298308814609,-0.8696154854407974,-0.2920441763221245,3.435043e-4,0.83,0.0420437202,26,NA,***,exp
POMS,TMD,gender_group,Male > 60%,-1.0417865046976003,-1.3370310635347349,-0.7465419458604656,6.9612e-5,0,0.0420437202,8,NA,***,exp
POMS,TMD,gender_group,Gender Balance,-0.7658824817665651,-0.9540917539809135,-0.5776732095522168,9.4e-8,0.91,0.0420437202,21,NA,***,exp
POMS,Vigor,gender_group,Gender Balance,2.1753360573783094,1.3897359936137303,2.9609361211428884,1.7441e-6,0.97,8.392294e-4,41,NA,***,exp
POMS,Vigor,gender_group,Female > 60%,0.7121055075877093,0.2090151335706153,1.2151958816048034,0.007560668,0.81,8.392294e-4,24,NA,**,exp
POMS,Vigor,gender_group,Male > 60%,0.6551240823068221,0.419766712810851,0.8904814518027931,1.30158e-5,0.65,8.392294e-4,20,NA,***,exp
POMS,Anger,nature_type_o2,Greenspace - Forest,-0.739808927651278,-0.9256986807944316,-0.5539191745081244,0,0.83,6e-10,67,NA,***,exp
POMS,Anger,nature_type_o2,Greenspace - Grassland,-0.41342489260584814,-0.7751880743260957,-0.05166171088560062,0.0251001892,NA,6e-10,1,NA,*,exp
POMS,Anger,nature_type_o2,Bluespace,-0.31051624035313097,-0.670574153610662,0.04954167290439998,0.0909733596,NA,6e-10,1,NA,,exp
POMS,Anger,nature_type_o2,Greenspace - Park,-0.7375647801216351,-1.0548638116736953,-0.42026574856957494,1.074913e-4,0.73,6e-10,21,NA,***,exp
POMS,Anger,nature_type_o2,Greenspace - Street trees,-0.15924252294892866,-0.21619955457375797,-0.10228549132409934,3.011841e-4,0,6e-10,8,NA,***,exp
POMS,Anger,nature_type_o2,Greenspace,-0.48812281263497453,-1.1114473503303268,0.1352017250603777,0.10026021,0.66,6e-10,6,NA,,exp
POMS,Anxiety,nature_type_o2,Greenspace - Forest,-1.1314262881954311,-1.3320177675587332,-0.930834808832129,0,0.87,0,68,NA,***,exp
POMS,Anxiety,nature_type_o2,Bluespace,-0.413857558776701,-0.7756289141212631,-0.05208620343213893,0.024951632,NA,0,1,NA,*,exp
POMS,Anxiety,nature_type_o2,Greenspace - Grassland,-0.6260739700423308,-0.992850197406927,-0.2592977426777345,8.210807e-4,NA,0,1,NA,***,exp
POMS,Anxiety,nature_type_o2,Greenspace - Park,-0.5064263088473215,-0.6547361178313678,-0.35811649986327526,5.266e-7,0.18,0,22,NA,***,exp
POMS,Anxiety,nature_type_o2,Greenspace - Street trees,-0.1769512130572886,-0.24914188334183834,-0.10476054277273883,6.66201e-4,0.03,0,8,NA,***,exp
POMS,Anxiety,nature_type_o2,Greenspace,-0.5048623935129002,-1.2012142329489985,0.19148944592319805,0.1213923834,0.72,0,6,NA,,exp
POMS,Confusion,nature_type_o2,Greenspace - Forest,-1.0003563098045685,-1.2024424567882825,-0.7982701628208544,0,0.89,0,65,NA,***,exp
POMS,Confusion,nature_type_o2,Greenspace - Grassland,-0.5768225131977593,-0.942261912572613,-0.2113831138229056,0.001976928,NA,0,1,NA,**,exp
POMS,Confusion,nature_type_o2,Bluespace,-0.09032984680627204,-0.44835699622863334,0.26769730261608926,0.6209554313,NA,0,1,NA,,exp
POMS,Confusion,nature_type_o2,Greenspace - Park,-0.8581724156413459,-1.2131027555214415,-0.5032420757612505,6.21853e-5,0.78,0,21,NA,***,exp
POMS,Confusion,nature_type_o2,Greenspace - Street trees,-0.21065105259166356,-0.26126218343534846,-0.16003992174797863,2.37615e-5,0,0,8,NA,***,exp
POMS,Confusion,nature_type_o2,Greenspace,-0.6276314958108049,-1.4535299285511074,0.1982669369294976,0.1081867189,0.8,0,6,NA,,exp
POMS,Depression,nature_type_o2,Greenspace - Forest,-0.805770161128991,-0.9723932262337529,-0.6391470960242291,0,0.86,0,67,NA,***,exp
POMS,Depression,nature_type_o2,Bluespace,-0.3747207036921743,-0.7357866234375252,-0.013654783946823401,0.0419429389,NA,0,1,NA,*,exp
POMS,Depression,nature_type_o2,Greenspace - Grassland,-0.6215775684965311,-0.9882274185141207,-0.2549277184789416,8.914883e-4,NA,0,1,NA,***,exp
POMS,Depression,nature_type_o2,Greenspace - Park,-0.18788057439942937,-0.33245436448362486,-0.04330678431523388,0.0134557113,0.11,0,21,NA,*,exp
POMS,Depression,nature_type_o2,Greenspace - Street trees,-0.16231143279502003,-0.23346011965636482,-0.09116274593367522,0.001014543,0,0,8,NA,**,exp
POMS,Depression,nature_type_o2,Greenspace,-0.3897238514972871,-0.6127985080074487,-0.16664919498712547,0.0064531479,0.16,0,6,NA,**,exp
POMS,Fatigue,nature_type_o2,Greenspace - Forest,-0.9121543637259502,-1.0664735778182282,-0.7578351496336722,0,0.8,0,69,NA,***,exp
POMS,Fatigue,nature_type_o2,Greenspace - Grassland,-0.84548336741210794,-1.2194611383952716,-0.4715055964289443,9.3772e-6,NA,0,1,NA,***,exp
POMS,Fatigue,nature_type_o2,Bluespace,-0.9479529120322187,-1.3259683826289832,-0.5699374414354541,8.877e-7,NA,0,1,NA,***,exp
POMS,Fatigue,nature_type_o2,Greenspace - Park,-0.5735293672330418,-0.7065186504985157,-0.44054008396756794,1.82e-8,0,0,21,NA,***,exp
POMS,Fatigue,nature_type_o2,Greenspace - Street trees,-0.22685307223729675,-0.3089302137029791,-0.14477593077161444,3.231581e-4,0.22,0,8,NA,***,exp
POMS,Fatigue,nature_type_o2,Greenspace,-0.21956691421831886,-1.0379295953945404,0.5987957669579026,0.5210866353,0.84,0,6,NA,,exp
POMS,TMD,nature_type_o2,Greenspace - Park,-0.7718619289406967,-0.9343753660219053,-0.6093484918594881,1.334e-7,0,3.194591e-4,14,NA,***,exp
POMS,TMD,nature_type_o2,Greenspace - Forest,-1.0152420935939848,-1.2960061120009834,-0.7344780751869862,5.077e-7,0.79,3.194591e-4,19,NA,***,exp
POMS,TMD,nature_type_o2,Greenspace - Street trees,-0.7137957170410646,-1.1427884136518858,-0.2848030204302434,0.0078848008,0.96,3.194591e-4,6,NA,**,exp
POMS,TMD,nature_type_o2,Greenspace,-0.5726819040663416,-1.2518829323425735,0.10651912420989051,0.0897154234,0.83,3.194591e-4,13,NA,,exp
POMS,TMD,nature_type_o2,Greenspace - Garden,-0.24535980178106734,-0.6275129087402538,0.13679330517811913,0.133624825,0.21,3.194591e-4,4,NA,,exp
POMS,Vigor,nature_type_o2,Greenspace - Forest,1.373495336193717,1.0478447974882354,1.6991458748991985,0,0.92,0,69,NA,***,exp
POMS,Vigor,nature_type_o2,Greenspace - Grassland,2.549441071045444,2.0642225937829433,3.034659548307945,0,NA,0,1,NA,***,exp
POMS,Vigor,nature_type_o2,Bluespace,2.4782259147320778,1.999142131934979,2.9573096975291766,0,NA,0,1,NA,***,exp
POMS,Vigor,nature_type_o2,Greenspace - Park,2.1987177084215896,0.5999394829025366,3.7974959339406427,0.0097686668,0.95,0,19,NA,**,exp
POMS,Vigor,nature_type_o2,Greenspace - Street trees,0.1802188759861459,0.11928881034222694,0.24114894163006484,2.126705e-4,0,0,8,NA,***,exp
POMS,Vigor,nature_type_o2,Greenspace,1.3761000280098121,-1.4469192803335076,4.199119336353132,0.2655946347,0.94,0,6,NA,,exp
POMS,Anger,Region,Asia,-0.7075821953500312,-0.8722011535849492,-0.5429632371151132,0,0.84,0.0167494332,86,NA,***,exp
POMS,Anger,Region,Europe,-0.4327322319861854,-0.6008678368750917,-0.2645966270972791,4.50216e-5,0.41,0.0167494332,18,NA,***,exp
POMS,Anxiety,Region,Asia,-0.93342239183364,-1.104242757724025,-0.7626020259432549,0,0.89,0.0329550244,88,NA,***,exp
POMS,Anxiety,Region,Europe,-0.6023921094214878,-0.8751023220772347,-0.32968189676574094,2.243008e-4,0.72,0.0329550244,18,NA,***,exp
POMS,Confusion,Region,Asia,-0.9570949787904501,-1.134576462337214,-0.7796134952436861,0,0.91,1.7031e-6,86,NA,***,exp
POMS,Confusion,Region,Europe,-0.42432168550019467,-0.5661052769565271,-0.2825380940438622,1.23923e-5,0.2,1.7031e-6,16,NA,***,exp
POMS,Depression,Region,Asia,-0.6424454079494344,-0.7890836783004358,-0.495807137598433,0,0.86,0.012718547,86,NA,***,exp
POMS,Depression,Region,Europe,-0.3842608890074431,-0.5378372581133668,-0.23068451990151936,6.13921e-5,0.35,0.012718547,18,NA,***,exp
POMS,Fatigue,Region,Asia,-0.8154624918846621,-0.9508208954309786,-0.6801040883383457,0,0.84,3.273971e-4,88,NA,***,exp
POMS,Fatigue,Region,Europe,-0.4238183880479755,-0.6034171390130039,-0.2442196370829472,1.145612e-4,0.72,3.273971e-4,18,NA,***,exp
POMS,TMD,Region,Asia,-0.7866702711035636,-0.9717480833878815,-0.6015924588192456,0,0.87,0.0111479473,47,NA,***,exp
POMS,TMD,Region,Europe,-0.3942666889829083,-0.6984138556567806,-0.09011952230903597,0.0192714374,0.56,0.0111479473,9,NA,*,exp
POMS,Vigor,Region,Asia,1.6448203008440692,1.2165023439790739,2.0731382577090645,0,0.95,5.077e-7,86,NA,***,exp
POMS,Vigor,Region,Europe,0.40909900934010196,0.1585180786919836,0.6596799399882203,0.0030948251,0.75,5.077e-7,18,NA,**,exp
POMS,Anger,Season,Fall,-1.0133512124031439,-1.2951728009264456,-0.7315296238798421,7.1e-9,0.86,2.7508e-6,42,NA,***,exp
POMS,Anger,Season,Winter,-0.6048583979961727,-2.396370439348678,1.1866536433563324,0.2834698769,0.86,2.7508e-6,3,NA,,exp
POMS,Anger,Season,Summer,-0.45527930064142097,-0.8019341158833206,-0.10862448539952124,0.0137173996,0.82,2.7508e-6,15,NA,*,exp
POMS,Anger,Season,Spring,-0.41221665402753305,-0.6471671155717645,-0.17726619248330155,0.0022482594,0.71,2.7508e-6,14,NA,**,exp
POMS,Anger,Season,Summer; Fall,-0.36689878023578215,-0.44969240724471043,-0.28410515322685387,9.12419e-5,0,2.7508e-6,6,NA,***,exp
POMS,Anger,Season,Spring; Fall,-0.1314480221077609,-0.95742582657219,0.6945297823566681,0.2923786921,0,2.7508e-6,2,NA,,exp
POMS,Anger,Season,Spring; Summer,-0.21886548364890293,-5.241965754974412,4.804234787676606,0.6781075309,0.45,2.7508e-6,2,NA,,exp
POMS,Anger,Season,Spring; Summer; Winter,-0.1343111875627074,-0.5428057590798968,0.27418338395448194,0.3722677525,0,2.7508e-6,5,NA,,exp
POMS,Anxiety,Season,Fall,-0.946025901331081,-1.1961720232850683,-0.6958797793770937,1.8e-9,0.84,0,43,NA,***,exp
POMS,Anxiety,Season,Winter,-0.6660996532993256,-2.664580836458886,1.3323815298602346,0.28797690460000003,0.88,0,3,NA,,exp
POMS,Anxiety,Season,Summer,-1.6088379336073169,-2.137409691891972,-1.0802661753226617,7.9867e-6,0.93,0,17,NA,***,exp
POMS,Anxiety,Season,Spring,-0.4645569543987317,-0.7116393149510482,-0.21747459384641518,0.0013460574,0.78,0,14,NA,**,exp
POMS,Anxiety,Season,Summer; Fall,-0.6525953533818563,-0.8196342843271582,-0.48555642243655434,4.09897e-4,0,0,5,NA,***,exp
POMS,Anxiety,Season,Spring; Fall,-0.15529653557098627,-0.9936204350166469,0.6830273638746744,0.2557571783,0,0,2,NA,,exp
POMS,Anxiety,Season,Spring; Summer,-0.32662155103105345,-0.5511907083368868,-0.10205239372522015,0.0344148756,0,0,2,NA,*,exp
POMS,Anxiety,Season,Spring; Summer; Winter,-0.33885920842612804,-0.7148472845090974,0.03712886765684131,0.0666047433,0,0,5,NA,,exp
POMS,Confusion,Season,Fall,-1.1430740390336067,-1.4423088644874982,-0.8438392135797153,1.9e-9,0.91,0,41,NA,***,exp
POMS,Confusion,Season,Winter,-0.8131585900420254,-3.716407365256373,2.090090185172322,0.3514052931,0.93,0,3,NA,,exp
POMS,Confusion,Season,Summer,-1.3536347558267114,-1.748217628417847,-0.9590518832355759,3.5768000000000002e-06,0.89,0,15,NA,***,exp
POMS,Confusion,Season,Spring,-0.29131816209842815,-0.4131549554390646,-0.16948136875779168,1.816723e-4,0.47,0,14,NA,***,exp
POMS,Confusion,Season,Summer; Fall,-0.5047945765779708,-0.6480242256303799,-0.36156492752556174,6.112505e-4,0,0,5,NA,***,exp
POMS,Confusion,Season,Spring; Fall,-0.1699909772789133,-1.4569406761333172,1.1169587215754908,0.3420845393,0,0,2,NA,,exp
POMS,Confusion,Season,Spring; Summer,-0.09804688280593439,-0.48548814450146893,0.2893943788896002,0.1919504248,0,0,2,NA,,exp
POMS,Confusion,Season,Spring; Summer; Winter,-0.290309510615944,-0.547565814959807,-0.033053206272080915,0.035077758,0,0,5,NA,*,exp
POMS,Depression,Season,Fall,-0.683967796010012,-0.9264448369524771,-0.4414907550675469,1.1678e-6,0.85,0,42,NA,***,exp
POMS,Depression,Season,Winter,-0.30755749219245476,-1.2536050040683309,0.6384900196834213,0.2967831626,0.62,0,3,NA,,exp
POMS,Depression,Season,Summer,-1.2631652370871524,-1.5956548253219764,-0.9306756488523285,1.1051e-6,0.87,0,15,NA,***,exp
POMS,Depression,Season,Spring,-0.28209156110694095,-0.4285283180382633,-0.13565480417561862,0.0011166095,0.57,0,14,NA,**,exp
POMS,Depression,Season,Summer; Fall,-0.23266007245982476,-0.30404244883957204,-0.16127769608007747,3.966343e-4,0,0,6,NA,***,exp
POMS,Depression,Season,Spring; Fall,0.022036265467874887,-0.9114129953867645,0.9554855263225142,0.8144762917,0,0,2,NA,,exp
POMS,Depression,Season,Spring; Summer,-0.4510003829496692,-0.4651532717208094,-0.43684749417852903,0.0015722861,0,0,2,NA,**,exp
POMS,Depression,Season,Spring; Summer; Winter,-0.14920529581590178,-0.36508486253720185,0.06667427090539826,0.1274266654,0,0,5,NA,,exp
POMS,Fatigue,Season,Fall,-0.8397021812340664,-1.0778899119207552,-0.6015144505473774,1.12e-8,0.85,0,42,NA,***,exp
POMS,Fatigue,Season,Winter,-0.6843119106188023,-2.5953233748278204,1.2266995535902159,0.2632928127,0.87,0,3,NA,,exp
POMS,Fatigue,Season,Summer,-1.191196729749586,-1.4631933374382422,-0.9192001220609297,7.64e-8,0.83,0,17,NA,***,exp
POMS,Fatigue,Season,Spring,-0.344381267823208,-0.5011767259626967,-0.18758580968371932,3.828793e-4,0.62,0,14,NA,***,exp
POMS,Fatigue,Season,Summer; Fall,-0.46477016763213813,-0.7761595813326497,-0.15338075393162653,0.0121635722,0.52,0,6,NA,*,exp
POMS,Fatigue,Season,Spring; Fall,-0.1973915893916201,-0.4437689253255719,0.048985746542331676,0.0623369083,0,0,2,NA,,exp
POMS,Fatigue,Season,Spring; Summer,-0.18233907924991127,-3.8862873181079367,3.521609159608114,0.6441535557,0,0,2,NA,,exp
POMS,Fatigue,Season,Spring; Summer; Winter,-0.4456593728734905,-0.5912753158728788,-0.30004342987410215,0.0010518345,0,0,5,NA,**,exp
POMS,TMD,Season,Winter,-2.121465008957845,-5.440900388297429,1.1979703703817397,0.1107133058,0.92,0,3,NA,,exp
POMS,TMD,Season,Spring,-0.7182377852403018,-1.0301320336245203,-0.4063435368560832,9.607834e-4,0.95,0,8,NA,***,exp
POMS,TMD,Season,Fall,-0.8583604409125812,-1.1705445525998996,-0.5461763292252628,4.90363e-5,0.85,0,16,NA,***,exp
POMS,TMD,Season,Spring; Summer; Fall,-0.22978156914725545,-0.41809777764410383,-0.04146536065040704,0.0234735289,0.11,0,8,NA,*,exp
POMS,TMD,Season,Summer; Fall,-0.7223887102884553,-4.294619817916614,2.8498423973397036,0.2362788007,0.73,0,2,NA,,exp
POMS,TMD,Season,Summer,-0.9657313701254958,-9.474043591292748,7.542580851041756,0.3859628924,0.7,0,2,NA,,exp
POMS,TMD,Season,Spring; Fall,-0.1617745708685615,-0.27482631084634446,-0.04872283089077853,0.0349779177,0,0,2,NA,*,exp
POMS,TMD,Season,Spring; Summer,-0.44917462896660715,-2.0030311652095354,1.104681907276321,0.1692229238,0,0,2,NA,,exp
POMS,TMD,Season,Spring; Summer; Winter,-0.39038451824305864,-0.5620039262844466,-0.2187651102016707,0.0032149744,0,0,5,NA,**,exp
POMS,Vigor,Season,Fall,2.151805450355486,1.399441057166681,2.9041698435442913,8.453e-7,0.96,0,43,NA,***,exp
POMS,Vigor,Season,Winter,2.527305446349706,-6.8889995630885394,11.943610455787951,0.3675058978,0.97,0,3,NA,,exp
POMS,Vigor,Season,Summer,1.9469345804351401,1.2691269797653042,2.624742181104976,1.56565e-5,0.94,0,17,NA,***,exp
POMS,Vigor,Season,Spring,0.3495191122209728,0.17682297865776617,0.5222152457841794,7.551681e-4,0.65,0,14,NA,***,exp
POMS,Vigor,Season,Summer; Fall,0.546794994947633,0.28763240316199523,0.8059575867332707,0.0028868206,0.29,0,6,NA,**,exp
POMS,Vigor,Season,Spring; Fall,0.16681794843356193,-1.0066988182637193,1.3403347151308431,0.3218983061,0,0,2,NA,,exp
POMS,Vigor,Season,Spring; Summer,0.22912680385111825,-0.6776466602344439,1.1359002679366803,0.1922211255,0,0,2,NA,,exp
POMS,Vigor,Season,Spring; Summer; Winter,0.19397810833912707,-0.041213832847648624,0.42917004952590276,0.0838649269,0,0,5,NA,,exp
POMS,Anger,subgroup_design,2ba,-0.5693296823413444,-0.7612312405540794,-0.3774281241286094,2.1871e-6,0.77,1e-10,26,NA,***,exp
POMS,Anger,subgroup_design,1ba,-0.27751557253974324,-0.35954395743955714,-0.19548718763992937,2.32e-8,0.44,1e-10,44,NA,***,exp
POMS,Anger,subgroup_design,2aa,-1.4603205190197248,-1.8320098573547101,-1.0886311806847395,1.91e-8,0.87,1e-10,27,NA,***,exp
POMS,Anxiety,subgroup_design,2ba,-1.0296016680238105,-1.4719318732186069,-0.5872714628290141,6.35558e-5,0.94,9.736998e-4,26,NA,***,exp
POMS,Anxiety,subgroup_design,1ba,-0.5629297302876233,-0.6805110197190527,-0.44534844085619385,0,0.73,9.736998e-4,43,NA,***,exp
POMS,Anxiety,subgroup_design,2aa,-1.130140944347054,-1.4678149375468448,-0.7924669511472633,2.232e-7,0.81,9.736998e-4,28,NA,***,exp
POMS,Confusion,subgroup_design,1ba,-0.4871625361091233,-0.598361674360984,-0.3759633978572627,0,0.69,3.198e-7,42,NA,***,exp
POMS,Confusion,subgroup_design,2ba,-0.9762814156810545,-1.3279752924522454,-0.6245875389098637,5.9058e-6,0.94,3.198e-7,26,NA,***,exp
POMS,Confusion,subgroup_design,2aa,-1.453764542538253,-1.838042513642628,-1.0694865714338782,3e-8,0.87,3.198e-7,27,NA,***,exp
POMS,Depression,subgroup_design,2ba,-0.776153629812273,-1.0573996975055497,-0.49490756211899617,6.4309e-6,0.9,0.0196168342,26,NA,***,exp
POMS,Depression,subgroup_design,1ba,-0.4285667258658818,-0.5423488502333901,-0.3147846014983735,1.8e-9,0.67,0.0196168342,44,NA,***,exp
POMS,Depression,subgroup_design,2aa,-0.7600825718453553,-1.122868685566364,-0.39729645812434666,2.093831e-4,0.86,0.0196168342,27,NA,***,exp
POMS,Fatigue,subgroup_design,1ba,-0.5217349885142961,-0.6428793394864423,-0.4005906375421499,1e-10,0.78,3.239523e-4,44,NA,***,exp
POMS,Fatigue,subgroup_design,2ba,-0.7402880507661712,-0.9992873067228438,-0.48128879480949865,3.8409e-6,0.85,3.239523e-4,26,NA,***,exp
POMS,Fatigue,subgroup_design,2aa,-1.1598449450427495,-1.4735569158433959,-0.8461329742421031,4.57e-8,0.78,3.239523e-4,27,NA,***,exp
POMS,TMD,subgroup_design,1ba,-0.5344163692491675,-0.6966948500999831,-0.3721378883983518,4.972e-7,0.77,0.1062659636,27,NA,***,exp
POMS,TMD,subgroup_design,2ba,-0.7735402549753877,-1.0522831365747936,-0.4947973733759819,3.53532e-5,0.84,0.1062659636,15,NA,***,exp
POMS,TMD,subgroup_design,2aa,-1.1822805308382291,-2.144035412031758,-0.22052564964470023,0.0227634567,0.82,0.1062659636,8,NA,*,exp
POMS,Vigor,subgroup_design,1ba,0.7456906327406073,0.4885025890752255,1.0028786764059892,7.439e-7,0.91,8.01077e-5,41,NA,***,exp
POMS,Vigor,subgroup_design,2ba,1.0375534845847354,0.5002735914746187,1.5748333776948522,5.2528e-4,0.93,8.01077e-5,26,NA,***,exp
POMS,Vigor,subgroup_design,2aa,3.0970761784391985,2.0074559075161575,4.186696449362239,3.2975e-6,0.95,8.01077e-5,28,NA,***,exp
PSS,Stress,age_group,Adults,-0.15549145913851598,-0.4292426300370208,0.11825971175998884,0.2266175507,0.48,0.3639924626,9,NA,,exp
PSS,Stress,age_group,Young adults,-0.25291719324093503,-0.4370310830659706,-0.06880330341589949,0.0070939398,NA,0.3639924626,1,NA,**,exp
PSS,Stress,age_group,Older adults,-0.3789261776911035,-0.6729219314437441,-0.08493042393846284,0.0231984729,0.39,0.3639924626,5,NA,*,exp
PSS,Stress,density_class,Medium density,-0.5369849823901474,-0.8914188388014894,-0.18255112597880524,0.0169993655,0,5.4967e-6,4,NA,*,exp
PSS,Stress,density_class,High density,0.11106498921226393,-0.27204056426735623,0.4941705426918841,0.3385173992,0,5.4967e-6,3,NA,,exp
PSS,Stress,duration_group,>45,-0.4283313118334655,-0.598153567056671,-0.25850905661026,5.620473e-4,0,5.8694e-6,8,NA,***,exp
PSS,Stress,duration_group,16-45,0.11106498921226393,-0.27204056426735623,0.4941705426918841,0.3385173992,0,5.8694e-6,3,NA,,exp
PSS,Stress,duration_group,<= 15,-0.3789261776911035,-0.6729219314437441,-0.08493042393846284,0.0231984729,0.39,5.8694e-6,5,NA,*,exp
PSS,Stress,exposure_o2,L4 - physical activity in nature,-0.202910676656814,-0.4385634414278775,0.0327420881142495,0.0823315676,0.59,0.0035014895,9,NA,,exp
PSS,Stress,exposure_o2,L4 - stay static in nature,-0.5722962253062142,-0.8038836816562742,-0.3407087689561541,0.0087297072,0,0.0035014895,3,NA,**,exp
PSS,Stress,exposure_o2,L5 - nature participatory activities,-0.34660782686442887,-0.6848147144175121,-0.008400939311345723,0.0462853371,0.44,0.0035014895,6,NA,*,exp
PSS,Stress,gender_group,Gender Balance,-0.04714541567940649,-0.3275480969453684,0.2332572655865554,0.6649233204,0.43,0.0039660558,5,NA,,exp
PSS,Stress,gender_group,Female > 60%,-0.40949844428377064,-0.5728501884320694,-0.24614670013547185,1.448469e-4,0.25,0.0039660558,13,NA,***,exp
PSS,Stress,nature_type_o2,Bluespace,-0.19251686681039604,-0.4789115643867113,0.09387783076591921,0.0741972444,0,0.0250734989,2,NA,,exp
PSS,Stress,nature_type_o2,Greenspace,-0.1574766668188184,-0.4053719542787758,0.09041862064113904,0.1767591169,0.46,0.0250734989,8,NA,,exp
PSS,Stress,nature_type_o2,Greenspace - Garden,-0.39702223144360627,-0.8779422367067528,0.08389777381954022,0.0836645569,0.52,0.0250734989,5,NA,,exp
PSS,Stress,nature_type_o2,Greenspace - Park,-0.3375242375064256,-0.6630151309353824,-0.012033344077468755,0.0421107984,NA,0.0250734989,1,NA,*,exp
PSS,Stress,nature_type_o2,Greenspace - Street trees,-0.5854477980575991,-0.9176875695008531,-0.25320802661434505,5.529515e-4,NA,0.0250734989,1,NA,***,exp
PSS,Stress,nature_type_o2,Greenspace - Farmland,-0.6347680570762145,-0.9958882008337121,-0.27364791331871696,5.706872e-4,NA,0.0250734989,1,NA,***,exp
PSS,Stress,Region,Europe,-0.42071964036029047,-0.5978853811713927,-0.24355389954918824,5.901577e-4,0.1,2.51703e-5,9,NA,***,exp
PSS,Stress,Region,Oceania,-0.5722962253062142,-0.8038836816562742,-0.3407087689561541,0.0087297072,0,2.51703e-5,3,NA,**,exp
PSS,Stress,Region,Asia,0.029558085642068813,-0.3185970457124906,0.3777132169966282,0.8252285868,0.36,2.51703e-5,5,NA,,exp
PSS,Stress,Region,North America,-0.25291719324093503,-0.4370310830659706,-0.06880330341589949,0.0070939398,NA,2.51703e-5,1,NA,**,exp
PSS,Stress,Season,Spring; Summer,-0.2301662568626483,-0.9257116507590921,0.4653791370337956,0.5166091962,NA,2.0276e-6,1,NA,,exp
PSS,Stress,Season,Winter,0.11106498921226393,-0.27204056426735623,0.4941705426918841,0.3385173992,0,2.0276e-6,3,NA,,exp
PSS,Stress,Season,Fall,-0.25291719324093503,-0.4370310830659706,-0.06880330341589949,0.0070939398,NA,2.0276e-6,1,NA,**,exp
PSS,Stress,Season,Spring,-0.6062823819807504,-1.0316941007401312,-0.1808706632213694,0.0255787934,0,2.0276e-6,3,NA,*,exp
PSS,Stress,subgroup_design,1ba,-0.27414607868384844,-0.4810227040067424,-0.0672694533609545,0.0212178685,0,0.9209540821,5,NA,*,exp
PSS,Stress,subgroup_design,2aa,-0.3124840209426398,-0.5600085972029047,-0.06495944468237475,0.0203646523,0.53,0.9209540821,8,NA,*,exp
PSS,Stress,subgroup_design,2ba,-0.37232672556436597,-1.6805957820906436,0.9359423309619116,0.3454171295,0.77,0.9209540821,3,NA,,exp
ROS,Restorative Effect,age_group,Young adults,1.4937648554646132,1.2338815543118422,1.7536481566173843,0,0.92,6.9474e-6,60,NA,***,exp
ROS,Restorative Effect,age_group,Adults,0.8236432683176886,0.6726203341814864,0.9746662024538909,0,0.64,6.9474e-6,29,NA,***,exp
ROS,Restorative Effect,density_class,High density,1.9466282978571623,1.6406380214719787,2.2526185742423457,0,0.93,1e-10,38,NA,***,exp
ROS,Restorative Effect,density_class,Medium density,0.8079482157681181,0.6064323778547872,1.0094640536814492,3.9e-9,0.73,1e-10,35,NA,***,exp
